ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause
175393,J. Arce,33,Bolivia,68,68,,,0,Left,1,3,CAM,2016,,5.75,154,4585.060806
175608,A. Fathi,33,Egypt,70,70,,,0,Right,2,3,RB,2016,,5.75,168,4585.060806
175789,B. Bjarnason,30,Iceland,70,70,Aston Villa,1600,11,Right,2,3,LM,2017,01/01/2020,6,170,3100
175851,Tomané,25,Portugal,69,72,CD Tondela,1300,3,Right,1,2,ST,2017,01/01/2020,6.083333333,196,2900
175962,N. Bungert,31,Germany,73,73,1. FSV Mainz 05,2700,20,Right,2,2,CB,2008,01/01/2019,6.166666667,165,4900
176266,Lucas Leiva,31,Brazil,83,83,Lazio,17500,64,Right,3,3,LDM,2017,,5.833333333,172,29800
176580,L. Suárez,31,Uruguay,91,91,FC Barcelona,80000,455,Right,5,3,RS,2014,01/01/2021,6,190,164000
176635,M. Özil,29,Germany,86,86,Arsenal,43500,190,Left,4,4,CAM,2013,01/01/2021,5.916666667,168,82700
176676,Marcelo,30,Brazil,88,88,Real Madrid,43000,285,Left,4,5,LB,2007,01/01/2022,5.75,176,88200
176895,M. Pinto,34,Chile,68,68,CD O'Higgins,375,2,Right,1,1,GK,2016,01/01/2018,6,174,506
176901,H. Droguett,35,Chile,72,72,CD Universidad de Concepción,1400,3,Left,1,3,CAM,2017,01/01/2018,5.666666667,154,1900
176902,L. Figueroa,35,Chile,70,70,CD Universidad de Concepción,775,2,Right,1,3,RM,2018,01/01/2018,5.833333333,170,1100
176942,M. Lustig,31,Sweden,71,71,Celtic,1600,28,Right,2,3,RB,2012,01/01/2019,6.166666667,172,2800
176944,M. Fellaini,30,Belgium,79,79,Manchester United,11500,120,Right,3,3,CM,2013,01/01/2020,6.333333333,187,21300
177003,L. Modrić,32,Croatia,91,91,Real Madrid,67000,420,Right,4,4,RCM,2012,01/01/2020,5.666666667,146,137400
177083,R. Strauß,31,Germany,69,69,1. FC Heidenheim 1846,700,6,Right,1,3,RB,2012,01/01/2019,5.75,154,1100
177149,B. Jokič,32,Slovenia,75,75,,,0,Left,1,2,LB,2016,,5.75,170,4585.060806
177159,F. Johnson,30,United States,77,77,Borussia Mönchengladbach,8500,29,Right,2,3,LM,2014,01/01/2020,6,163,14500
177294,D. Furman,30,South Africa,67,67,,,0,Right,1,3,LDM,2016,,6,161,4585.060806
177373,L. Nielsen,30,Denmark,70,70,Malmö FF,1300,4,Right,1,2,RCB,2017,01/01/2020,6.083333333,163,1700
177413,A. Witsel,29,Belgium,84,84,Borussia Dortmund,24000,77,Right,3,4,LCM,2018,01/01/2022,6.166666667,179,40800
177457,L. Bender,29,Germany,83,83,Bayer 04 Leverkusen,20000,82,Right,3,2,RB,2009,,6.083333333,179,34000
177458,S. Bender,29,Germany,81,81,Bayer 04 Leverkusen,14000,69,Right,2,2,LCB,2017,01/01/2021,6.083333333,176,23800
177475,T. Sippel,30,Germany,74,74,Borussia Mönchengladbach,3600,17,Right,1,1,GK,2015,01/01/2019,6,172,6100
177508,P. Klandt,34,Germany,69,69,1. FC Nürnberg,425,8,Right,1,1,GK,2018,01/01/2019,6,179,765
177509,M. Benatia,31,Morocco,86,86,Juventus,30000,160,Right,3,2,CB,2014,01/01/2020,6.166666667,207,49500
177522,Suso Santana,33,Spain,71,71,CD Tenerife,1400,7,Right,1,4,RM,2012,01/01/2019,5.666666667,137,2300
177604,Nacho Monreal,32,Spain,80,80,Arsenal,8000,99,Left,2,3,LB,2013,01/01/2019,5.833333333,159,15200
177610,Javi Martínez,29,Spain,83,83,FC Bayern München,20000,94,Right,3,2,CDM,2012,,6.333333333,190,33000
177644,Kiko Casilla,31,Spain,79,79,Real Madrid,7500,105,Right,2,1,GK,2015,01/01/2020,6.25,190,15400
177683,Y. Sommer,29,Switzerland,83,84,Borussia Mönchengladbach,20000,35,Right,3,1,GK,2014,,6,174,35500
177692,M. Jones,30,England,63,63,Carlisle United,350,3,Right,1,3,LCM,2016,01/01/2019,6,172,613
177761,P. Edwards,32,England,58,58,Bury,70,2,Right,1,2,RWB,2017,01/01/2019,5.666666667,157,123
177766,G. Bong,30,Cameroon,74,74,Brighton & Hove Albion,4100,35,Left,1,3,LB,2015,01/01/2019,6.166666667,163,7700
177981,F. Tissone,31,Argentina,73,73,CD Nacional,2700,9,Right,2,3,CDM,2018,01/01/2019,5.916666667,176,5700
178032,R. Brégerie,31,France,71,71,1. FC Magdeburg,1600,15,Right,1,2,CB,2016,30/06/2019,6.25,198,4585.060806
178088,Juan Mata,30,Spain,83,83,Manchester United,24500,160,Left,3,4,RM,2014,,5.583333333,139,45300
178171,Sergio Sánchez,32,Spain,72,72,Cádiz CF,1800,7,Right,1,2,RCB,2018,01/01/2020,6.083333333,172,2900
178249,J. Kembo-Ekoko,30,DR Congo,74,74,Bursaspor,5500,18,Right,1,3,RW,2017,01/01/2019,5.833333333,172,11000
178421,C. Cortés,34,Chile,68,68,CD Palestino,450,2,Left,1,3,LW,2018,01/01/2018,5.833333333,152,608
178509,O. Giroud,31,France,82,82,Chelsea,20000,140,Left,3,3,,2018,01/01/2019,6.333333333,203,37000
178518,R. Nainggolan,30,Belgium,85,85,Inter,35500,105,Right,3,3,CAM,2018,01/01/2022,5.75,170,60400
178562,E. Banega,30,Argentina,84,84,Sevilla FC,29000,31,Right,3,4,CDM,2017,01/01/2020,5.75,157,60900
178603,M. Hummels,29,Germany,88,88,FC Bayern München,46000,160,Right,4,3,LCB,2016,01/01/2021,6.25,203,75900
178766,B. Mitrev,31,Bulgaria,67,67,,,0,Right,1,1,GK,2016,,6,163,4585.060806
179515,T. Mykhalyk,34,Ukraine,74,74,Lokomotiv Moscow,1700,1,Right,2,2,CB,2013,01/01/2019,6,183,3600
179544,Y. Mulumbu,31,DR Congo,72,72,Celtic,2100,32,Right,2,3,CDM,2018,01/01/2020,5.75,168,3800
179633,S. Rieks,31,Denmark,72,72,Malmö FF,2700,6,Right,1,3,LWB,2018,01/01/2020,6.083333333,165,3500
179645,S. Kjær,29,Denmark,81,81,Sevilla FC,14000,23,Right,3,2,RCB,2017,01/01/2021,6.166666667,185,29400
179665,A. Pilkington,30,Republic of Ireland,68,68,Cardiff City,875,19,Right,1,3,ST,2014,01/01/2019,5.916666667,179,1800
179746,S. Vokes,28,Wales,76,76,Burnley,8000,55,Right,1,2,ST,2012,01/01/2021,6.166666667,198,15200
179784,B. Höwedes,30,Germany,81,81,Lokomotiv Moscow,13000,1,Right,3,2,RCB,2018,01/01/2022,6.166666667,170,27300
179813,E. Cavani,31,Uruguay,89,89,Paris Saint-Germain,60000,200,Right,4,3,LS,2013,01/01/2020,6.083333333,170,111000
179846,S. Khedira,31,Germany,85,85,Juventus,33000,160,Right,3,2,RCM,2015,01/01/2021,6.166666667,198,54500
179847,F. Fazio,31,Argentina,82,82,Roma,15000,73,Right,3,2,,2017,01/01/2020,6.416666667,187,25500
179855,J. Beckford,34,Jamaica,66,66,Bury,350,5,Right,1,2,ST,2017,01/01/2019,6.166666667,183,613
179897,R. Sigurðsson,32,Iceland,73,73,,,0,Right,1,2,LCB,2016,,6.166666667,170,4585.060806
179944,David Luiz,31,Brazil,83,83,Chelsea,17500,130,Right,4,3,LCB,2016,,6.166666667,190,32400
180206,M. Pjanić,28,Bosnia Herzegovina,86,86,Juventus,44000,180,Right,3,3,CDM,2016,01/01/2023,5.833333333,159,72600
180403,Willian,29,Brazil,84,84,Chelsea,,175,Right,3,4,RW,2013,01/01/2020,5.75,172,56400
180593,Iriome,31,Spain,70,70,CD Lugo,1600,6,Right,1,3,RM,2014,01/01/2022,6.083333333,174,2500
180714,Guilherme,32,Russia,78,78,Lokomotiv Moscow,6000,1,Right,2,1,GK,2007,01/01/2019,6.416666667,209,12600
180726,M. McKay,35,Australia,65,65,Brisbane Roar,130,1,Left,1,2,CDM,2013,01/01/2019,5.583333333,143,163
180819,A. Lallana,30,England,80,80,Liverpool,13500,110,Right,3,4,CM,2014,01/01/2021,5.833333333,161,25700
180903,J. O'Shea,29,Republic of Ireland,65,65,Bury,525,5,Right,1,3,RCM,2017,01/01/2019,6,154,919
180930,E. Džeko,32,Bosnia Herzegovina,85,85,Roma,30500,115,Right,3,2,ST,2015,01/01/2020,6.333333333,185,51900
181015,B. Kennedy,31,Australia,56,56,Central Coast Mariners,50,1,Right,1,1,GK,2017,01/01/2021,6.166666667,183,63
181149,A. Hainault,32,Canada,66,66,1. FC Kaiserslautern,375,2,Right,1,2,LCB,2018,01/01/2020,6,176,544
181262,M. Suchý,30,Czech Republic,77,77,FC Basel 1893,6500,26,Right,1,2,CB,2014,,6,185,9800
181291,G. Wijnaldum,27,Netherlands,82,82,Liverpool,23000,130,Right,3,4,,2016,01/01/2021,5.75,152,43700
181375,M. Martins,31,Bolivia,73,73,,,0,Right,2,3,RS,2016,,6.166666667,181,4585.060806
181445,R. Bengtsson,32,Sweden,73,73,Malmö FF,2300,6,Right,1,2,CB,2015,01/01/2019,6.083333333,176,3000
181458,I. Perišić,29,Croatia,85,85,Inter,37500,110,Right,3,4,LM,2015,01/01/2022,6.083333333,176,63800
181483,M. Jedinák,33,Australia,73,73,Aston Villa,1600,15,Right,1,2,CDM,2016,01/01/2019,6.166666667,172,3100
181725,G. Deegan,30,Republic of Ireland,64,64,Cambridge United,325,3,Right,1,2,RDM,2017,01/01/2019,5.75,165,569
181783,M. Mandžukić,32,Croatia,84,84,Juventus,,160,Right,3,3,ST,2015,01/01/2020,6.25,187,41300
181786,V. Ćorluka,32,Croatia,82,82,Lokomotiv Moscow,12500,1,Right,3,3,,2012,01/01/2020,6.333333333,185,26300
181795,F. Kudryashov,31,Russia,73,73,,,0,Left,1,2,LCB,2016,,5.916666667,179,4585.060806
181820,S. Jovetić,28,Montenegro,79,79,AS Monaco,13000,79,Right,3,3,ST,2017,01/01/2021,6,174,24700
181872,A. Vidal,31,Chile,85,85,Fc Barcelona,26000,205,Right,4,3,CAM,2018,01/01/2021,5.916666667,165,53300
181872,A. Vidal,31,Chile,85,85,FC Barcelona,26000,205,Right,4,3,CAM,2018,01/01/2021,5.916666667,165,53300
182168,A. Ranocchia,30,Italy,76,76,Inter,5500,47,Right,2,2,CB,2010,01/01/2019,6.416666667,179,9400
182184,D. Stephens,29,England,76,76,Brighton & Hove Albion,7500,46,Right,1,3,RCM,2014,01/01/2021,6.083333333,157,
182374,Du Zhenyu,35,China PR,62,62,Changchun Yatai FC,130,2,Left,1,3,LM,2015,01/01/2021,5.75,154,280
182387,Zhang Xiaofei,35,China PR,63,63,Changchun Yatai FC,80,2,Left,1,2,LB,2009,01/01/2021,5.833333333,163,172
182495,M. Cáceres,31,Uruguay,78,78,Lazio,,44,Right,2,2,LCB,2018,01/01/2019,5.916666667,172,11900
182521,T. Kroos,28,Germany,90,90,Real Madrid,76500,355,Right,4,3,LCM,2014,01/01/2022,6,168,156800
182579,V. Cáceres,33,Paraguay,75,75,,,0,Right,1,3,RDM,2016,,6.083333333,181,4585.060806
182743,T. Kirschbaum,31,Germany,69,69,Bayer 04 Leverkusen,650,17,Left,1,1,GK,2018,01/01/2019,6.416666667,201,1100
182761,A. Legzdins,31,England,64,64,Burnley,270,8,Right,1,1,GK,2017,01/01/2020,6.25,198,513
182862,M. Pereira,34,Uruguay,77,77,FC Porto,2500,13,Right,3,2,RB,2015,01/01/2019,5.666666667,161,5000
182879,B. Dzsudzsák,31,Hungary,76,76,,,0,Left,3,4,RW,2016,,5.833333333,159,4585.060806
182949,Wang Shouting,32,China PR,62,62,Changchun Yatai FC,170,3,Right,1,2,CDM,2016,31/12/2018,6.083333333,181,4585.060806
183024,Fan Xiaodong,31,China PR,64,64,Changchun Yatai FC,375,3,Left,1,2,LWB,2016,01/01/2020,5.833333333,161,806
183025,M. Simon,32,Australia,62,62,Central Coast Mariners,240,1,Right,1,2,ST,2018,01/01/2020,6.166666667,172,300
183070,W. Hesl,32,Germany,61,61,1. FC Kaiserslautern,140,1,Left,1,1,GK,2018,01/01/2020,6.083333333,192,203
183122,B. Sævarsson,33,Iceland,66,66,,,0,Right,1,2,RB,2016,,6.166666667,163,4585.060806
183142,K. Etuhu,30,Nigeria,61,61,Carlisle United,230,2,Right,1,2,CM,2017,01/01/2019,6.083333333,157,403
183160,Cris,34,Portugal,66,66,CD Feirense,200,3,Right,1,2,RDM,2011,01/01/2019,5.833333333,159,420
183187,V. Stocker,29,Switzerland,73,73,FC Basel 1893,3900,22,Left,2,3,LM,2018,01/01/2021,5.833333333,161,5900
183256,H. Saivet,27,Senegal,73,73,Bursaspor,4100,36,Right,2,3,CM,2016,30/06/2019,5.75,168,4585.060806
183277,E. Hazard,27,Belgium,91,91,Chelsea,93000,340,Right,4,4,LF,2012,01/01/2020,5.666666667,163,172100
183284,A. Chedjou,33,Cameroon,74,74,Bursaspor,2300,20,Right,3,3,RCB,2016,31/05/2019,6,170,4585.060806
183346,F. Frei,29,Switzerland,75,75,FC Basel 1893,5000,24,Right,1,3,RDM,2018,01/01/2022,6,176,7500
183382,G. Mandjeck,29,Cameroon,69,69,,,0,Right,1,2,LCM,2016,,6.083333333,170,4585.060806
183389,G. Sio,29,Ivory Coast,77,77,,,0,Left,2,3,ST,2016,,5.916666667,176,4585.060806
183427,F. Delph,28,England,80,80,Manchester City,11500,120,Left,2,3,LB,2015,01/01/2020,5.75,172,21300
183454,E. Pisano,31,Italy,69,69,Bristol City,700,18,Right,1,3,RB,2017,01/01/2019,6.083333333,183,1300
183498,M. Parolo,33,Italy,82,82,Lazio,9000,59,Right,2,3,,2014,01/01/2020,6,165,15300
183520,Fran Mérida,28,Spain,72,73,CA Osasuna,2800,8,Left,1,3,CDM,2016,01/01/2020,5.833333333,163,4700
183526,N. El Zhar,31,Morocco,76,76,CD Leganés,7000,28,Right,1,4,RM,2017,01/01/2020,5.583333333,146,14700
183565,A. Feick,30,Germany,70,70,1. FC Heidenheim 1846,1300,7,Left,1,2,LB,2015,01/01/2020,5.833333333,174,2000
183569,E. Choupo-Moting,29,Cameroon,77,77,Paris Saint-Germain,9000,75,Right,2,4,ST,2018,01/01/2020,6.25,201,16700
183573,N. Theuerkauf,31,Germany,69,69,1. FC Heidenheim 1846,700,6,Left,1,2,LB,2015,01/01/2019,6,176,1100
183711,J. Henderson,28,England,82,82,Liverpool,18000,125,Right,2,3,,2011,01/01/2020,6,176,34200
183714,S. Terodde,30,Germany,76,76,1. FC Köln,7500,23,Right,2,3,LS,2018,01/01/2021,6.333333333,183,
183795,G. Margreitter,29,Austria,74,74,1. FC Nürnberg,4400,20,Right,1,2,RCB,2015,01/01/2021,6.083333333,187,7900
183823,Héctor Verdés,34,Spain,67,67,CF Rayo Majadahonda,230,3,Right,1,2,CB,2018,01/01/2019,6.083333333,176,357
183831,A. Dona Ndoh,32,Cameroon,70,70,Chamois Niortais Football Club,1400,5,Right,1,3,ST,2014,01/01/2019,6.083333333,176,2500
183892,G. Mercado,31,Argentina,79,79,Sevilla FC,8500,19,Right,1,2,RCB,2016,01/01/2019,5.916666667,183,17900
183898,A. Di María,30,Argentina,84,84,Paris Saint-Germain,29500,125,Left,4,5,RM,2015,01/01/2021,5.916666667,152,54600
183900,D. Perotti,29,Argentina,81,81,Roma,17500,84,Right,3,4,LW,2016,01/01/2021,5.833333333,154,29800
183907,J. Boateng,29,Germany,85,85,FC Bayern München,30000,115,Right,4,2,RCB,2011,01/01/2021,6.333333333,198,49500
183909,I. Traoré,30,Guinea,79,79,Borussia Mönchengladbach,12000,34,Left,2,4,RM,2014,01/01/2021,5.583333333,134,20400
184040,M. Hansen,28,Denmark,69,72,FC Basel 1893,925,10,Right,1,1,GK,2018,01/01/2020,6.166666667,187,1500
184142,Marco Soares,34,Cape Verde,67,67,CD Feirense,230,4,Right,2,2,CDM,2018,01/01/2020,6,176,483
184218,L. Vibe,31,Denmark,71,71,Changchun Yatai FC,2100,9,Right,1,3,ST,2018,01/01/2020,5.916666667,161,4600
184267,Y. Brahimi,28,Algeria,85,85,FC Porto,39000,28,Right,3,4,LM,2014,01/01/2019,5.75,146,78000
184344,L. Bonucci,31,Italy,86,86,Juventus,30000,160,Right,3,2,RCB,2018,01/01/2023,6.25,187,49500
184392,M. Darmian,28,Italy,76,76,Manchester United,6000,88,Right,2,3,LB,2015,01/01/2019,6,154,11100
184432,Azpilicueta,28,Spain,86,86,Chelsea,35000,175,Right,3,2,RB,2012,01/01/2022,5.833333333,168,64800
184436,A. Smithies,28,England,73,75,Cardiff City,3300,28,Right,1,1,GK,2018,01/01/2022,6.166666667,194,6900
184457,R. van Wolfswinkel,29,Netherlands,74,74,FC Basel 1893,5500,26,Right,,3,RM,2017,01/01/2020,6.083333333,154,8300
184469,H. Arter,28,Republic of Ireland,75,75,Cardiff City,6500,55,Left,1,3,CM,2016,30/06/2019,5.75,154,4585.060806
184501,M. Lang,27,Switzerland,77,78,Borussia Mönchengladbach,8000,26,Right,1,3,RB,2018,01/01/2022,6.083333333,174,14200
184707,G. Madine,27,England,69,69,Cardiff City,1100,22,Right,1,2,ST,2018,01/01/2021,6.25,165,2200
184726,J. Partington,28,Wales,61,61,Bristol Rovers,200,2,Right,1,2,RB,2017,01/01/2019,6.166666667,168,350
184820,Felipe,30,Brazil,70,70,CD Nacional,1300,6,Right,1,2,LCB,2017,01/01/2020,6.166666667,185,2800
184926,Fabiano,30,Brazil,73,74,FC Porto,3000,8,Right,1,1,GK,2012,01/01/2019,6.5,201,6200
184941,A. Sánchez,29,Chile,85,85,Manchester United,37500,215,Right,4,4,RW,2018,01/01/2022,5.583333333,163,69400
185103,A. Kolarov,32,Serbia,82,82,Roma,12500,73,Left,2,3,,2017,01/01/2020,6.166666667,183,21300
185149,J. Koprivec,29,Slovenia,68,68,,,0,Right,1,1,GK,2016,,6.083333333,179,4585.060806
185195,O. Ighalo,29,Nigeria,77,77,Changchun Yatai FC,9000,16,Right,1,4,ST,2017,01/01/2020,6,165,19400
185239,O. Toprak,28,Turkey,81,82,Borussia Dortmund,16000,59,Right,3,2,CB,2017,01/01/2021,6.083333333,183,28400
185427,O. Nyland,27,Norway,72,74,Aston Villa,2500,11,Right,1,1,GK,2018,01/01/2021,6.333333333,198,5000
186116,H. Lansbury,27,England,71,71,Aston Villa,2400,13,Right,1,3,CM,2017,01/01/2021,6.083333333,187,4600
186130,J. Chester,29,Wales,74,74,Aston Villa,4400,18,Right,1,2,CB,2016,01/01/2020,5.916666667,174,8300
186132,D. Drinkwater,28,England,79,79,Chelsea,12500,110,Right,2,3,CM,2017,01/01/2022,5.833333333,179,23100
186146,D. Welbeck,27,,77,77,Arsenal,9500,95,Right,3,3,LW,2014,01/01/2019,6.083333333,161,18100
186153,W. Szczęsny,28,Poland,85,87,Juventus,32000,125,Right,3,1,GK,2017,01/01/2021,6.416666667,198,55200
186200,F. Borini,27,Italy,76,76,Milan,8000,76,Right,2,4,LW,2018,01/01/2021,5.916666667,163,13600
186274,K. Rausch,28,Russia,73,73,,,0,Left,2,3,LB,2016,,6,176,4585.060806
186347,M. Rybus,28,Poland,73,73,Lokomotiv Moscow,3200,1,Left,2,3,LB,2017,01/01/2020,5.666666667,165,6600
186355,E. Conde,35,Uruguay,71,71,,,0,Right,1,1,GK,2016,,6.166666667,187,4585.060806
186429,R. Vasilev,27,Bulgaria,67,67,,,0,Right,1,2,ST,2016,,6.083333333,163,4585.060806
186453,T. Hiariej,29,Netherlands,70,70,Central Coast Mariners,1400,2,Right,1,3,CDM,2017,01/01/2019,5.833333333,163,1700
186547,M. Musacchio,27,Argentina,80,80,Milan,12500,85,Right,3,3,RCB,2017,01/01/2021,5.916666667,161,21300
186561,A. Ramsey,27,Wales,82,83,Arsenal,25000,130,Right,3,3,,2008,01/01/2019,6,168,49400
186569,S. Ulreich,29,Germany,80,80,FC Bayern München,10000,61,Right,2,1,GK,2015,01/01/2021,6.333333333,185,16500
186655,J. Carvallo,32,Peru,68,68,,,0,Right,1,1,GK,2016,,6,181,4585.060806
186695,E. Muñoz,27,Argentina,71,73,CD Leganés,2300,16,Right,1,2,CB,2017,01/01/2020,6.083333333,172,5000
186748,Vítor Gomes,30,Portugal,72,72,CD Aves,2900,9,Right,1,3,RCM,2017,01/01/2019,6,179,6000
186783,A. Adomah,30,Ghana,75,75,Aston Villa,6500,20,Right,1,4,RM,2016,01/01/2020,6,163,12400
186823,Pedrinho,33,Portugal,65,65,CD Aves,210,3,Right,1,2,RB,2017,01/01/2019,5.833333333,161,441
186832,K. Asamoah,29,Ghana,79,79,Inter,9500,62,Left,2,4,LB,2018,01/01/2021,5.666666667,165,16200
186905,A. Barnes,28,Austria,76,76,Burnley,8000,55,Right,1,3,ST,2014,01/01/2021,6.083333333,185,15200
186942,I. Gündoğan,27,Germany,84,84,Manchester City,,175,Right,3,4,CM,2016,01/01/2020,5.916666667,176,59200
187033,S. Morrison,27,England,74,76,Cardiff City,5500,35,Right,1,2,RCB,2014,01/01/2022,6.333333333,185,11400
187038,B. Mokulu,28,DR Congo,70,70,Carpi,1800,3,Right,1,3,RS,2018,01/01/2020,6.166666667,187,2800
187072,L. Stindl,29,Germany,81,81,Borussia Mönchengladbach,18000,43,Right,2,4,CF,2015,01/01/2021,5.916666667,176,30600
187132,C. Zambrano,28,Peru,76,77,FC Basel 1893,7000,25,Right,2,2,CB,2018,01/01/2019,6.083333333,172,11000
187337,G. Molins,29,Sweden,71,71,Malmö FF,2400,6,Right,1,3,ST,2018,01/01/2021,6.083333333,183,3100
187347,I. Smolnikov,29,Russia,79,79,,,0,Right,2,3,RB,2016,,5.833333333,154,4585.060806
187415,V. Granat,31,Russia,72,72,,,0,Left,1,2,CB,2016,,6,174,4585.060806
187491,F. Smolov,28,Russia,81,81,Lokomotiv Moscow,18500,1,Right,1,4,ST,2018,01/01/2022,6.166666667,176,38900
187591,P. Garcés,33,Chile,69,69,CD Antofagasta,525,2,Right,1,1,GK,2014,01/01/2018,5.916666667,170,709
187598,Rafael Tolói,27,Brazil,78,80,Atalanta,10000,27,Right,2,2,RCB,2015,01/01/2021,6.083333333,165,17800
187607,A. Dzyuba,29,Russia,78,78,,,0,Right,2,3,ST,2016,,6.416666667,201,4585.060806
187659,D. Tarasov,31,Russia,75,75,Lokomotiv Moscow,4500,1,Right,1,3,CDM,2010,01/01/2019,6.333333333,185,9400
187936,S. Nzonzi,29,France,82,82,Roma,17000,77,Right,2,2,,2018,01/01/2022,6.416666667,165,28900
188071,T. Oar,26,Australia,72,72,Central Coast Mariners,3300,3,Left,1,3,LM,2018,01/01/2020,5.666666667,146,4200
188135,Juanfran,29,Spain,74,74,CD Leganés,4300,10,Right,2,3,RB,2016,30/06/2019,5.916666667,152,4585.060806
188182,L. Balogun,30,Nigeria,75,75,Brighton & Hove Albion,4900,38,Right,1,2,CB,2018,01/01/2020,6.25,194,9400
188269,R. Gutiérrez,35,Chile,72,72,CD Palestino,1400,3,Right,1,3,ST,2017,01/01/2019,5.833333333,168,1900
188270,B. Ecuélé Manga,29,Gabon,74,74,Cardiff City,4400,37,Right,1,2,RB,2014,01/01/2019,6.083333333,168,8700
188272,Magno Novaes,35,Brazil,66,66,AS Béziers,150,1,Right,1,1,GK,2015,01/01/2021,6,187,263
188350,M. Reus,29,Germany,86,86,Borussia Dortmund,43500,100,Right,4,4,LM,2012,01/01/2023,5.916666667,157,74000
188377,K. Walker,28,England,84,84,Manchester City,,165,Right,3,2,RB,2017,01/01/2022,6,154,45300
188490,L. Sercombe,28,England,67,67,Bristol Rovers,750,4,Right,1,3,LCM,2017,01/01/2019,5.833333333,152,1300
188545,R. Lewandowski,29,Poland,90,90,FC Bayern München,77000,205,Right,4,4,ST,2014,01/01/2021,6,176,127100
188567,P. Aubameyang,29,Gabon,88,88,Arsenal,59000,265,Right,3,4,LM,2018,01/01/2021,6.166666667,176,112100
188616,M. Sau,30,Italy,73,73,Cagliari,3900,27,Right,2,4,ST,2007,01/01/2019,5.583333333,143,6600
188765,M. Mostefa,34,Algeria,71,71,AS Béziers,725,4,Right,1,2,RDM,2018,01/01/2021,5.916666667,181,1300
188768,Serey Dié,33,Ivory Coast,75,75,FC Basel 1893,2700,23,Right,,3,CDM,2016,01/01/2020,5.833333333,170,4000
188779,L. DeVere,28,Australia,68,68,Brisbane Roar,725,3,Right,1,2,CB,2015,01/01/2019,6.083333333,194,906
188795,A. Soukouna,28,France,58,58,AS Béziers,130,1,Right,1,2,ST,2012,01/01/2021,6,168,228
188802,M. Schmelzer,30,Germany,77,77,Borussia Dortmund,6500,43,Left,2,2,LB,2008,01/01/2021,5.916666667,163,11100
188821,S. Camille,32,France,68,68,CD Tenerife,500,4,Left,1,3,LB,2016,01/01/2019,5.75,152,800
188831,J. Martin,29,England,59,59,Bristol Rovers,120,2,Left,1,2,LB,2016,01/01/2019,6,183,4585.060806
188836,J. Steele,27,England,67,70,Brighton & Hove Albion,650,11,Right,1,1,GK,2018,01/01/2021,6.166666667,174,1300
188916,H. Eyjólfsson,27,Iceland,68,69,,,0,Right,1,2,CB,2016,,6.25,190,4585.060806
189024,M. Banguera,32,Ecuador,73,73,,,0,Right,1,1,GK,2016,,6.166666667,198,4585.060806
189043,D. Brosinski,29,Germany,76,76,1. FSV Mainz 05,6000,25,Right,1,3,RB,2014,01/01/2020,5.833333333,154,10800
189060,A. Dragović,27,Austria,77,77,Bayer 04 Leverkusen,7500,50,Right,2,2,CB,2016,01/01/2021,6.083333333,194,12800
189099,J. Kodjia,28,Ivory Coast,74,74,Aston Villa,6000,21,Right,1,3,ST,2016,01/01/2020,6.166666667,170,11400
189117,R. Bürki,27,Switzerland,82,85,Borussia Dortmund,18500,50,Right,3,1,,2015,01/01/2021,6.166666667,187,32800
189125,G. Bonaventura,28,Italy,82,82,Milan,22000,115,Right,3,4,,2014,01/01/2020,5.916666667,165,37400
189156,Daniel Carriço,29,Portugal,78,78,Sevilla FC,8000,18,Right,2,2,CB,2014,01/01/2020,5.916666667,176,16800
189157,Y. Bolasie,29,DR Congo,75,75,Aston Villa,6500,76,Right,2,5,LM,2016,30/06/2019,6.166666667,185,4585.060806
189167,A. Gunnarsson,29,Iceland,73,73,Cardiff City,3100,34,Right,1,3,RCM,2011,01/01/2019,5.833333333,190,6200
189234,M. Risse,28,Germany,75,75,1. FC Köln,6500,21,Right,2,3,RWB,2013,01/01/2022,6,165,9800
189235,J. Hegeler,30,Germany,69,69,Bristol City,775,18,Right,1,2,CB,2017,01/01/2019,6.333333333,190,1500
189242,Coutinho,26,Brazil,88,89,FC Barcelona,69500,340,Right,3,5,LW,2018,01/01/2023,5.666666667,150,147700
189263,T. Torun,28,Turkey,72,72,Bursaspor,3100,18,Right,1,3,CAM,2016,31/05/2019,5.75,159,4585.060806
189280,A. Westwood,28,England,75,75,Burnley,6500,48,Right,1,3,CM,2017,01/01/2020,5.75,161,12400
189331,G. Taylor,28,England,60,60,Cambridge United,170,2,Left,1,2,RCB,2013,01/01/2020,5.833333333,161,298
189332,Jordi Alba,29,Spain,87,87,FC Barcelona,38000,250,Left,3,3,LB,2012,01/01/2020,5.583333333,150,77900
